ENTIDAD,NOM_ENT,MUN,NOM_MUN,POBTOT,POBFEM,POBMAS,POB0_14,POB15_64,POB65_MAS,PROM_HNV,PCON_DISC,PCLIM_PMEN,GRAPROES,GRAPROES_F,GRAPROES_M,PSINDER,PDER_SS
26,Sonora,22,Cucurpe,863,393,470,191,562,110,2.54,14,3,7.72,8.01,7.49,155,700
26,Sonora,22,Cucurpe,595,284,311,146,397,52,2.45,10,2,8.16,8.29,8.04,129,459
26,Sonora,22,Cucurpe,9,4,5,1,4,4,2.33,0,0,7.13,6.33,7.6,0,9
26,Sonora,22,Cucurpe,7,2,5,1,5,1,1.5,0,0,8.33,8.5,8.25,2,5
26,Sonora,22,Cucurpe,8,4,4,0,3,5,5,0,0,4.25,4,4.5,0,8
26,Sonora,22,Cucurpe,15,6,9,7,7,1,1.75,1,0,8.5,8,8.8,0,15
26,Sonora,22,Cucurpe,20,7,13,4,12,4,3.86,0,0,7.88,8.43,7.44,0,20
26,Sonora,22,Cucurpe,8,3,5,0,8,0,4,0,0,6.75,8,6,0,8
26,Sonora,22,Cucurpe,13,3,10,1,10,2,2.33,1,0,6.83,5.33,7.33,1,12
26,Sonora,22,Cucurpe,4,2,2,0,1,3,5,0,0,3.25,3,3.5,3,1
26,Sonora,22,Cucurpe,10,6,4,1,9,0,1.17,0,0,8.22,9,7.25,0,10
26,Sonora,23,Cumpas,5829,2864,2965,1306,3722,801,2.41,357,44,9.54,9.73,9.35,354,5475
26,Sonora,23,Cumpas,2934,1496,1438,720,1881,333,2.3,117,23,10.33,10.34,10.33,151,2783
26,Sonora,23,Cumpas,201,87,114,39,129,33,2.82,11,1,8.6,8.12,8.94,2,199
26,Sonora,23,Cumpas,1072,522,550,275,686,111,2.41,72,10,8.85,9.28,8.42,44,1028
26,Sonora,23,Cumpas,477,220,257,73,292,112,2.53,59,3,8.71,8.86,8.58,81,396
26,Sonora,23,Cumpas,65,30,35,10,41,14,2.84,17,0,6.36,7.32,5.57,1,64
26,Sonora,23,Cumpas,71,34,37,19,39,13,2.24,2,1,8.73,9.18,8.38,15,56
26,Sonora,23,Cumpas,14,2,12,3,6,5,4,1,0,5.44,3,5.75,0,14
26,Sonora,23,Cumpas,597,287,310,107,397,93,2.37,49,4,8.98,9.28,8.69,23,574
26,Sonora,23,Cumpas,331,156,175,51,220,60,2.86,15,2,9.16,9.22,9.12,32,299
26,Sonora,23,Cumpas,16,8,8,2,10,4,3.14,3,0,5.86,7.57,4.14,3,13
26,Sonora,23,Cumpas,9,4,5,1,3,5,3.25,2,0,6.38,6.5,6.25,0,9
26,Sonora,23,Cumpas,7,3,4,0,4,3,3.33,1,0,6,8,4.5,1,6
26,Sonora,23,Cumpas,10,4,6,3,4,3,4.5,2,0,8.86,8.5,9,1,9
26,Sonora,24,Divisaderos,753,359,394,180,448,125,2.7,73,8,8.52,8.57,8.48,29,722
26,Sonora,24,Divisaderos,753,359,394,180,448,125,2.7,73,8,8.52,8.57,8.48,29,722
26,Sonora,25,Empalme,51431,25463,25968,12975,33874,4579,2.23,2693,697,9.59,9.7,9.49,8128,43263
26,Sonora,25,Empalme,38886,19733,19153,9646,25570,3667,2.18,2178,547,10.05,10.09,10.02,4896,33965
26,Sonora,25,Empalme,964,458,506,284,613,67,2.5,137,20,7.92,8.16,7.69,273,691
26,Sonora,25,Empalme,922,458,464,264,583,75,2.49,46,5,8.39,8.52,8.28,145,777
26,Sonora,25,Empalme,405,196,209,127,253,25,2.36,14,3,8.24,8.46,8.03,111,294
26,Sonora,25,Empalme,450,217,233,122,259,69,2.46,12,8,8.59,8.61,8.58,40,402
26,Sonora,25,Empalme,1316,651,665,361,844,111,2.37,46,19,8.09,8.35,7.82,336,980
26,Sonora,25,Empalme,2342,1177,1165,622,1528,192,2.31,76,16,9.12,9.19,9.05,953,1385
26,Sonora,25,Empalme,1017,524,493,267,659,91,2.52,26,18,7.59,7.47,7.71,231,786
26,Sonora,25,Empalme,17,6,11,8,9,0,2.5,0,0,8.44,8,8.8,5,12
26,Sonora,25,Empalme,1719,817,902,549,1068,102,2.65,35,19,7.96,7.98,7.94,459,1259
26,Sonora,25,Empalme,778,360,418,241,485,52,2.62,49,4,7.78,8.14,7.47,317,461
26,Sonora,25,Empalme,36,18,18,20,15,1,0.67,1,0,10.31,10.75,9.88,2,33
26,Sonora,25,Empalme,34,14,20,17,17,0,3,0,2,4.88,4.75,5,1,33
26,Sonora,25,Empalme,551,252,299,182,329,40,2.67,20,7,6.52,6.47,6.56,161,390
26,Sonora,25,Empalme,670,341,329,193,419,58,2.35,36,13,8.49,8.85,8.13,146,523
26,Sonora,25,Empalme,28,13,15,8,19,1,2.89,1,0,6.6,6.56,6.64,10,18
26,Sonora,25,Empalme,46,17,29,8,35,3,3.43,3,2,7.37,6.5,7.88,2,44
26,Sonora,25,Empalme,21,6,15,5,13,3,3.2,2,0,7.38,7.2,7.45,8,13
26,Sonora,25,Empalme,23,15,8,5,14,4,2.33,2,0,8.89,9.36,8.14,2,21
26,Sonora,25,Empalme,12,7,5,6,6,0,2,0,0,11,11,11,2,10
26,Sonora,25,Empalme,27,12,15,10,15,2,2.13,0,1,4.88,4.33,5.18,1,26
26,Sonora,26,Etchojoa,61309,30001,31308,15467,39655,6187,2.35,3889,831,9.41,9.58,9.24,8701,52599
26,Sonora,26,Etchojoa,9831,4936,4895,2346,6557,928,2.18,704,126,10.53,10.6,10.47,1380,8447
26,Sonora,26,Etchojoa,150,70,80,20,102,28,2.45,12,0,8.92,8.98,8.87,27,123
26,Sonora,26,Etchojoa,29,10,19,1,21,7,3.89,2,0,7.82,5.22,9.05,6,23
26,Sonora,26,Etchojoa,737,351,386,215,460,62,2.42,38,14,8.02,8.3,7.79,84,653
26,Sonora,26,Etchojoa,137,64,73,35,92,10,2.39,2,11,7.33,8.2,6.5,25,112
26,Sonora,26,Etchojoa,454,221,233,129,293,32,2.62,12,2,8.66,8.69,8.62,4,450
26,Sonora,26,Etchojoa,3220,1620,1600,773,2109,338,2.36,298,68,9.19,9.18,9.19,449,2770
26,Sonora,26,Etchojoa,143,69,74,36,103,4,2.35,5,5,9.55,9.79,9.37,30,113
26,Sonora,26,Etchojoa,8267,4212,4055,1873,5359,1035,2.28,605,132,10.33,10.4,10.25,1225,7040
26,Sonora,26,Etchojoa,2913,1466,1447,643,1914,356,2.32,191,25,10.41,10.53,10.29,434,2479
26,Sonora,26,Etchojoa,213,101,112,72,123,18,2.82,17,1,7.22,7.26,7.19,38,175
26,Sonora,26,Etchojoa,596,279,317,186,365,45,2.22,18,6,8.95,9.06,8.86,51,545
26,Sonora,26,Etchojoa,1421,678,743,365,919,137,2.27,124,29,8.96,9.24,8.72,228,1193
26,Sonora,26,Etchojoa,4727,2261,2466,1418,2989,320,2.49,201,66,8.83,9.13,8.56,640,4086
26,Sonora,26,Etchojoa,513,240,273,132,342,39,2.23,14,1,8.53,8.71,8.36,93,420
26,Sonora,26,Etchojoa,338,151,187,73,225,40,2.75,20,9,8.62,8.6,8.63,76,262
26,Sonora,26,Etchojoa,300,147,153,70,188,42,2.81,30,1,10.39,10.17,10.59,59,241
26,Sonora,26,Etchojoa,66,38,28,17,46,3,1.84,2,1,7.71,8.28,7.13,10,56
26,Sonora,26,Etchojoa,23,12,11,3,14,6,2.58,2,0,9.35,10,8.38,2,21
26,Sonora,26,Etchojoa,532,240,292,157,329,46,2.61,18,12,7.26,7.48,7.1,51,481
26,Sonora,26,Etchojoa,147,68,79,23,111,13,2.24,9,4,10.15,10.05,10.23,24,123
26,Sonora,26,Etchojoa,282,135,147,79,184,19,2.32,29,2,8.64,8.94,8.39,37,245
26,Sonora,26,Etchojoa,1465,736,729,328,941,196,2.38,97,21,10.24,9.99,10.51,192,1273
26,Sonora,26,Etchojoa,89,45,44,25,49,15,2.97,12,3,7.5,7.71,7.27,12,77
26,Sonora,26,Etchojoa,504,240,264,138,292,74,2.65,38,14,8.21,8.4,8.06,94,410
26,Sonora,26,Etchojoa,956,451,505,271,622,63,2.35,34,9,7.61,7.71,7.52,190,766
26,Sonora,26,Etchojoa,130,60,70,28,84,18,2.08,6,2,7.96,7.63,8.26,35,95
26,Sonora,26,Etchojoa,683,308,375,193,437,53,2.51,37,5,8.58,8.77,8.41,126,557
26,Sonora,26,Etchojoa,1121,524,597,280,714,127,2.48,65,20,8.48,8.64,8.34,126,995
26,Sonora,26,Etchojoa,16,6,10,4,10,2,6,0,1,5.67,8,4.5,3,13
26,Sonora,26,Etchojoa,70,36,34,8,46,16,3.25,16,1,9.08,8.84,9.32,10,60
26,Sonora,26,Etchojoa,268,126,142,51,157,60,2.77,45,2,8.15,8.38,7.95,57,211
26,Sonora,26,Etchojoa,429,212,217,122,267,40,2.26,17,5,8.99,9.54,8.54,55,374
26,Sonora,26,Etchojoa,138,63,75,27,92,19,2.63,23,0,8.41,8.59,8.27,26,112
26,Sonora,26,Etchojoa,210,94,116,65,117,28,2.79,14,2,8.19,8.37,8.04,41,169
26,Sonora,26,Etchojoa,555,262,293,145,344,66,2.82,52,4,8.28,8.65,7.95,102,453
26,Sonora,26,Etchojoa,823,386,437,246,533,44,2.31,29,3,8.05,8.58,7.55,72,751
26,Sonora,26,Etchojoa,164,78,86,40,107,17,1.92,8,3,8.37,8.89,7.97,34,130
26,Sonora,26,Etchojoa,607,308,299,167,388,52,2.23,18,17,9.27,9.54,8.99,54,553
26,Sonora,26,Etchojoa,729,354,375,176,470,83,2.74,35,6,9.11,9.06,9.16,122,607
26,Sonora,26,Etchojoa,71,38,33,18,48,5,1.61,6,4,10.38,10.82,9.88,2,69
26,Sonora,26,Etchojoa,1750,837,913,471,1135,144,2.23,82,15,9.08,9.3,8.88,177,1573
26,Sonora,26,Etchojoa,2817,1361,1456,731,1855,231,2.44,182,28,9.26,9.52,9.02,444,2373
26,Sonora,26,Etchojoa,474,223,251,126,305,43,2.4,8,2,8.34,8.58,8.12,104,370
26,Sonora,26,Etchojoa,1563,768,795,357,996,210,2.25,110,17,9.89,9.92,9.86,144,1419
26,Sonora,26,Etchojoa,820,369,451,214,502,104,2.89,55,17,8.33,8.76,7.97,232,588
26,Sonora,26,Etchojoa,432,212,220,104,294,34,2.26,26,2,10.34,10.11,10.56,77,355
26,Sonora,26,Etchojoa,163,71,92,35,113,15,2.57,26,2,9.74,9.42,10,38,125
26,Sonora,26,Etchojoa,208,99,109,57,129,22,2.53,5,0,8.01,7.75,8.2,7,201
26,Sonora,26,Etchojoa,276,147,129,53,181,42,2.28,26,8,10.23,10.3,10.16,28,248
26,Sonora,26,Etchojoa,354,170,184,90,222,42,2.58,14,5,9.34,9.35,9.34,26,328
26,Sonora,26,Etchojoa,697,339,358,208,432,57,2.42,41,15,8.98,9.19,8.77,72,625
26,Sonora,26,Etchojoa,71,34,37,19,44,8,3.16,12,1,7.27,7.67,6.93,1,70
26,Sonora,26,Etchojoa,200,100,100,62,116,22,2.56,18,5,8.39,8.43,8.36,58,142
26,Sonora,26,Etchojoa,404,205,199,111,254,39,2.47,28,10,8.73,9.01,8.47,33,370
26,Sonora,26,Etchojoa,149,72,77,39,103,7,2.45,1,0,8.5,8.92,8.14,7,142
26,Sonora,26,Etchojoa,31,15,16,9,20,2,2.18,0,0,9.55,10,9.09,9,22
26,Sonora,26,Etchojoa,223,114,109,62,138,23,2.1,10,3,9.73,10.46,8.95,17,206
26,Sonora,26,Etchojoa,309,144,165,78,194,37,2.3,20,4,8.79,9.25,8.4,31,278
26,Sonora,26,Etchojoa,36,16,20,7,22,7,2.21,5,0,5.21,5.75,4.82,8,28
26,Sonora,26,Etchojoa,13,8,5,4,8,1,1.83,1,1,7.56,7.6,7.5,2,11
26,Sonora,26,Etchojoa,210,92,118,41,144,25,2.47,21,2,7.95,8.06,7.87,31,179
26,Sonora,26,Etchojoa,34,16,18,8,22,4,2.67,6,1,8.12,7.55,8.53,4,30
26,Sonora,26,Etchojoa,15,7,8,3,7,5,2.43,2,1,7.67,8.57,6.4,0,15
26,Sonora,26,Etchojoa,468,221,247,138,291,39,2.71,22,4,8.36,8.5,8.23,31,437
26,Sonora,26,Etchojoa,442,220,222,111,290,41,2,26,7,8.52,8.7,8.34,56,386
26,Sonora,26,Etchojoa,148,78,70,41,94,13,2.46,11,1,9.01,9.39,8.59,23,125
26,Sonora,26,Etchojoa,102,51,51,24,70,8,2.45,7,1,8.63,8.23,8.95,3,99
26,Sonora,26,Etchojoa,963,478,485,210,664,89,2.22,28,8,9.2,9.37,9.05,213,750
26,Sonora,26,Etchojoa,47,25,22,11,34,2,1.48,5,2,7.64,7.88,7.42,3,44
26,Sonora,26,Etchojoa,128,59,69,37,80,11,2.16,4,1,7.97,8.23,7.77,21,107
26,Sonora,26,Etchojoa,192,89,103,63,120,9,2.42,6,0,8.3,8.31,8.3,19,173
26,Sonora,26,Etchojoa,398,187,211,120,254,24,2.43,7,2,7.2,7.64,6.81,18,380
26,Sonora,26,Etchojoa,23,10,13,5,10,8,2.5,4,1,8.5,9.13,8,4,19
26,Sonora,26,Etchojoa,32,15,17,9,18,5,3.33,8,0,6.22,6.5,6,9,23
26,Sonora,26,Etchojoa,11,4,7,1,8,2,2.75,0,0,8.8,8,9.33,1,10
26,Sonora,26,Etchojoa,303,162,141,105,170,28,2.66,11,1,8.28,8.54,7.98,43,260
26,Sonora,26,Etchojoa,35,12,23,7,24,4,2.64,2,0,7.64,8.7,7.06,0,35
26,Sonora,26,Etchojoa,618,310,308,182,391,45,2.21,31,1,8.61,9.18,8.02,83,535
26,Sonora,26,Etchojoa,134,64,70,35,85,14,2.92,10,0,8.97,8.82,9.12,23,111
26,Sonora,26,Etchojoa,23,11,12,1,17,5,1.64,5,0,9.14,10.18,8.09,5,18
26,Sonora,26,Etchojoa,406,207,199,103,267,36,2.42,26,7,9.01,9.45,8.59,46,360
26,Sonora,26,Etchojoa,84,32,52,24,58,2,2.74,3,2,7.87,7.88,7.86,16,68
26,Sonora,26,Etchojoa,294,135,159,85,182,27,2.24,16,4,7.74,8.12,7.41,12,282
26,Sonora,26,Etchojoa,16,7,9,3,11,2,1.67,0,0,8.23,7.67,8.71,0,16
26,Sonora,26,Etchojoa,4,1,3,0,4,0,3,0,0,8,9,7.67,4,0
26,Sonora,26,Etchojoa,20,9,11,5,15,0,1,1,0,10.33,11.14,9.63,1,19
26,Sonora,26,Etchojoa,10,4,6,2,6,2,4.5,1,0,14.25,12.5,16,0,10
26,Sonora,26,Etchojoa,5,1,4,0,5,0,5,0,0,8,6,8.5,2,3
26,Sonora,26,Etchojoa,156,74,82,31,106,19,2.13,7,2,8.03,7.63,8.37,8,148
26,Sonora,26,Etchojoa,109,54,55,26,73,10,1.89,0,0,8.87,8.6,9.15,17,92
26,Sonora,26,Etchojoa,31,13,18,9,18,4,3.45,2,0,8.14,7.9,8.33,8,23
26,Sonora,26,Etchojoa,35,22,13,12,18,5,2.38,4,0,8.22,8.17,8.27,4,31
26,Sonora,26,Etchojoa,4,1,3,0,3,1,0,0,0,6.5,6,6.67,3,1
26,Sonora,26,Etchojoa,14,4,10,4,9,1,2.25,1,0,9.9,9.25,10.33,2,12
26,Sonora,26,Etchojoa,13,6,7,2,9,2,3.5,0,0,7.36,7.5,7.2,0,13
26,Sonora,26,Etchojoa,66,33,33,16,38,12,2.56,1,1,7.38,6.54,8.15,16,50
26,Sonora,26,Etchojoa,35,14,21,8,22,5,3,1,0,8.3,9.11,7.89,4,31
26,Sonora,26,Etchojoa,99,40,59,37,58,4,2.31,6,2,9.53,9.86,9.24,20,79
26,Sonora,27,Fronteras,9041,4461,4580,2690,5788,563,2.29,303,59,9.59,9.53,9.65,1674,7354
26,Sonora,27,Fronteras,806,402,404,209,476,121,2.55,52,6,8.52,8.86,8.18,247,557
26,Sonora,27,Fronteras,87,34,53,13,51,23,3.5,12,0,6.23,5.97,6.4,32,55
26,Sonora,27,Fronteras,90,46,44,23,57,10,3.28,3,0,7.22,7.57,6.95,34,56
26,Sonora,27,Fronteras,7240,3599,3641,2246,4675,319,2.18,209,47,10.07,9.88,10.25,1125,6105
26,Sonora,27,Fronteras,96,41,55,12,57,27,3.23,9,1,6.04,6.38,5.76,31,65
26,Sonora,27,Fronteras,9,5,4,2,6,1,2.67,0,0,6.57,6,7,0,9
26,Sonora,27,Fronteras,471,239,232,134,311,26,2.48,11,4,7.72,7.82,7.62,112,359
26,Sonora,27,Fronteras,10,6,4,2,6,2,3.25,0,0,7,7,7,2,8
26,Sonora,27,Fronteras,43,22,21,10,27,6,3.13,0,1,5.76,6.8,4.89,26,17
26,Sonora,27,Fronteras,7,3,4,1,6,0,0.5,0,0,9.33,9,9.5,1,5
26,Sonora,28,Granados,1009,485,524,221,629,159,2.38,126,9,8.97,9.29,8.67,162,843
26,Sonora,28,Granados,1009,485,524,221,629,159,2.38,126,9,8.97,9.29,8.67,162,843
26,Sonora,29,Guaymas,156863,78876,77987,38544,104569,13633,2.07,8412,2281,10.11,10.19,10.03,24862,131801
26,Sonora,29,Guaymas,117253,59414,57839,27468,79542,10227,1.99,6068,1663,10.69,10.69,10.69,15033,102135
26,Sonora,29,Guaymas,93,38,55,27,52,14,2.45,6,1,6.91,6.32,7.34,49,44
26,Sonora,29,Guaymas,23,10,13,2,14,7,2.1,2,0,5.62,6.7,4.64,8,15
26,Sonora,29,Guaymas,2508,1240,1268,396,1516,596,1.81,142,44,12.64,12.49,12.79,768,1739
26,Sonora,29,Guaymas,432,209,223,118,284,30,2.15,50,8,6.69,6.74,6.65,72,360
26,Sonora,29,Guaymas,302,135,167,73,207,22,2.35,23,1,7.07,7.59,6.62,5,297
26,Sonora,29,Guaymas,241,110,131,80,144,17,2.37,5,2,6.48,6.69,6.31,51,190
26,Sonora,29,Guaymas,78,41,37,26,44,8,2.23,0,0,6.65,6.89,6.4,0,78
26,Sonora,29,Guaymas,138,65,73,24,94,20,2.61,13,3,7.28,7.06,7.47,22,116
26,Sonora,29,Guaymas,10,3,7,0,8,2,5,0,0,8.3,4,10.14,7,3
26,Sonora,29,Guaymas,168,73,95,55,97,16,2.85,6,2,6.71,7.69,5.81,7,161
26,Sonora,29,Guaymas,140,72,68,42,84,14,2.83,5,3,6.79,7.02,6.53,42,98
26,Sonora,29,Guaymas,301,146,155,103,185,13,2.54,7,0,6.53,6.55,6.5,127,174
26,Sonora,29,Guaymas,970,482,488,291,577,67,2.42,26,3,7.74,7.68,7.81,343,591
26,Sonora,29,Guaymas,1036,501,535,368,655,13,2.38,20,15,6.51,6.46,6.56,279,757
26,Sonora,29,Guaymas,231,106,125,66,139,26,3.06,13,2,6.99,6.93,7.04,59,172
26,Sonora,29,Guaymas,1959,975,984,641,1220,98,2.41,126,31,7.78,8.22,7.35,951,1008
26,Sonora,29,Guaymas,403,208,195,113,266,24,2.32,17,3,7.56,7.75,7.36,63,340
26,Sonora,29,Guaymas,407,202,205,115,257,35,2.36,33,4,7.61,7.81,7.42,122,284
26,Sonora,29,Guaymas,218,106,112,75,135,8,2.62,6,2,8.07,8.49,7.65,36,182
26,Sonora,29,Guaymas,18,9,9,6,12,0,2.6,1,0,10.67,11.4,10.14,9,9
26,Sonora,29,Guaymas,76,39,37,15,51,10,2.97,11,1,6.64,7.33,5.97,13,63
26,Sonora,29,Guaymas,30,16,14,16,14,0,2.73,0,0,5.14,5.38,4.83,6,24
26,Sonora,29,Guaymas,361,184,177,67,224,70,2.86,28,3,7.34,7.79,6.91,134,227
26,Sonora,29,Guaymas,182,87,95,56,107,19,3.4,9,2,7.07,7.53,6.67,54,128
26,Sonora,29,Guaymas,479,238,241,156,299,24,2.25,36,15,7.24,7.71,6.81,66,413
26,Sonora,29,Guaymas,1161,584,577,343,714,104,2.45,75,29,7.98,8.31,7.64,369,791
26,Sonora,29,Guaymas,64,32,32,8,38,18,3,9,2,6.27,6.76,5.74,20,44
26,Sonora,29,Guaymas,7,3,4,2,5,0,2,0,0,6.4,7,6,0,7
26,Sonora,29,Guaymas,44,21,23,16,24,4,2.12,0,1,6.75,7.47,5.92,12,31
26,Sonora,29,Guaymas,48,21,27,13,31,4,2.71,1,1,3.89,6.33,2.61,23,25
26,Sonora,29,Guaymas,357,169,188,118,219,20,2.39,19,2,6.77,7.38,6.23,27,330
26,Sonora,29,Guaymas,7044,3460,3584,2073,4543,428,2.35,323,216,7.94,8.31,7.6,1961,5081
26,Sonora,29,Guaymas,10,5,5,2,8,0,2,0,0,8.25,9.25,7.25,1,9
26,Sonora,29,Guaymas,11,5,6,1,4,6,3,0,0,7.2,9,6,3,8
26,Sonora,29,Guaymas,359,177,182,109,224,26,1.88,17,1,7.43,7.8,7.06,90,269
26,Sonora,29,Guaymas,11,3,8,2,7,2,2.67,4,0,7.22,9,6.33,0,11
26,Sonora,29,Guaymas,5,2,3,0,4,1,4.5,0,0,5.6,6,5.33,1,4
26,Sonora,29,Guaymas,188,98,90,25,135,28,2.47,32,1,8.78,8.93,8.61,37,151
26,Sonora,29,Guaymas,4,1,3,0,3,1,0,0,0,8,9,7.67,0,4
26,Sonora,29,Guaymas,143,63,80,45,89,9,3.02,8,1,6.43,6.93,6.07,52,91
26,Sonora,29,Guaymas,28,11,17,9,18,1,2.78,0,0,7.47,8.38,6.82,0,28
26,Sonora,29,Guaymas,941,438,503,221,618,102,2.2,62,16,7.96,8.35,7.62,150,791
26,Sonora,29,Guaymas,40,18,22,0,27,13,4.06,5,0,6.05,5.72,6.32,3,37
26,Sonora,29,Guaymas,17,6,11,8,8,1,4.33,1,0,7,7.33,6.83,1,16
26,Sonora,29,Guaymas,11,5,6,3,8,0,1.75,0,0,8.75,9.25,8.25,0,11
26,Sonora,29,Guaymas,1646,816,830,449,1056,141,2.39,109,12,8.08,8.22,7.93,411,1235
26,Sonora,29,Guaymas,102,45,57,36,56,10,3.74,8,4,5.94,6.43,5.53,55,47
26,Sonora,29,Guaymas,994,483,511,296,645,53,2.06,20,6,8.34,8.41,8.27,168,826
26,Sonora,29,Guaymas,708,354,354,250,418,40,2.47,23,7,6.66,6.62,6.69,38,670
26,Sonora,29,Guaymas,9392,4734,4658,2612,6020,759,2.33,714,118,9.03,9.17,8.87,1840,7550
26,Sonora,29,Guaymas,972,488,484,330,593,49,2.25,48,10,7.04,7.4,6.7,223,744
26,Sonora,29,Guaymas,204,101,103,54,125,25,2.65,20,0,7.64,7.79,7.49,67,136
26,Sonora,29,Guaymas,518,260,258,164,318,36,2.33,36,7,7.85,7.84,7.86,122,396
26,Sonora,29,Guaymas,142,71,71,41,100,1,1.85,2,1,6.15,6.35,5.98,81,61
26,Sonora,29,Guaymas,16,5,11,4,6,6,4.6,1,0,4.33,3.6,4.86,7,9
26,Sonora,29,Guaymas,116,56,60,39,72,5,2.19,8,2,7.04,7.56,6.44,22,94
26,Sonora,29,Guaymas,200,98,102,56,132,12,2.18,20,0,6.47,6.67,6.29,37,163
26,Sonora,29,Guaymas,5,1,4,1,3,1,2,1,0,3.75,9,2,4,1
26,Sonora,29,Guaymas,20,11,9,1,9,10,2.64,5,0,8.16,9.27,6.63,3,17
26,Sonora,29,Guaymas,37,20,17,10,24,3,2.19,0,0,6.22,7,5.25,19,18
26,Sonora,29,Guaymas,82,38,44,21,56,5,2.46,3,0,6.16,6.5,5.95,15,67
26,Sonora,29,Guaymas,59,29,30,18,38,3,2.42,2,0,6.39,6.76,6,11,48
26,Sonora,29,Guaymas,232,105,127,65,152,15,2.38,5,8,5.67,5.77,5.59,80,152
26,Sonora,29,Guaymas,20,12,8,9,10,1,2,3,0,8.55,8.2,8.83,1,19
26,Sonora,29,Guaymas,39,21,18,8,30,1,2.13,0,0,7.52,8,7.12,3,36
26,Sonora,29,Guaymas,12,6,6,7,5,0,2,1,0,7,8.67,4.5,2,10
26,Sonora,29,Guaymas,88,46,42,21,55,12,2.19,10,0,10.78,10.51,11.06,15,73
26,Sonora,29,Guaymas,12,4,8,2,8,2,4.67,0,0,5.3,7,4.57,0,12
26,Sonora,29,Guaymas,96,54,42,25,54,17,2.05,7,0,11.24,11,11.5,27,69
26,Sonora,29,Guaymas,14,3,11,3,8,3,3,2,0,2.18,1.33,2.5,3,11
26,Sonora,29,Guaymas,322,155,167,107,201,14,2.55,26,6,6.79,7.36,6.32,24,298
26,Sonora,29,Guaymas,36,18,18,8,27,1,2.46,0,1,6.14,6.62,5.73,0,36
26,Sonora,29,Guaymas,3,1,2,0,2,1,0,1,0,5.67,16,0.5,0,3
26,Sonora,29,Guaymas,13,7,6,3,8,2,2.29,1,0,7.6,7.67,7.5,0,13
26,Sonora,29,Guaymas,9,4,5,0,6,3,3.5,0,0,8.33,9.5,7.4,0,9
26,Sonora,29,Guaymas,167,77,90,35,108,24,3.05,11,2,7.89,7.44,8.29,30,137
26,Sonora,29,Guaymas,10,6,4,2,7,1,3.8,1,0,7,7.2,6.67,5,5
26,Sonora,29,Guaymas,14,7,7,5,9,0,2.2,0,0,8.44,8.4,8.5,2,12
26,Sonora,29,Guaymas,38,19,19,8,27,3,2.6,2,0,4,4.47,3.53,21,17
26,Sonora,29,Guaymas,14,4,10,4,9,1,2.33,0,0,6.9,9,6.38,1,13
26,Sonora,29,Guaymas,11,5,6,4,6,1,2.67,1,0,10,12.33,8.25,1,10
26,Sonora,29,Guaymas,17,8,9,8,9,0,2.67,0,0,7.44,7.5,7.4,0,17
26,Sonora,29,Guaymas,26,9,17,10,16,0,2.22,0,0,6.75,5.71,7.56,2,24
26,Sonora,29,Guaymas,20,12,8,7,13,0,1.44,1,0,8.77,10.67,4.5,0,20
26,Sonora,29,Guaymas,10,5,5,1,8,1,3,0,0,11,9.6,12.75,0,10
26,Sonora,29,Guaymas,367,174,193,92,232,43,2.76,26,6,7.97,7.96,7.97,89,278
26,Sonora,29,Guaymas,185,96,89,64,110,11,2.6,10,1,6.97,7.77,6.34,51,134
26,Sonora,29,Guaymas,36,18,18,6,14,16,2.29,5,1,15.33,15.93,14.81,7,29
26,Sonora,29,Guaymas,9,2,7,1,7,1,1,0,0,12.75,14,12.33,3,6
26,Sonora,29,Guaymas,13,5,8,0,8,5,2.4,1,0,9.38,12.6,7.38,1,12
26,Sonora,29,Guaymas,13,7,6,1,8,4,3,2,0,8.42,9.29,7.2,3,10
26,Sonora,29,Guaymas,207,94,113,64,131,12,2.61,4,1,7.44,7.82,7.13,41,166
26,Sonora,29,Guaymas,31,15,16,5,17,9,2,4,0,4.81,4.38,5.23,9,22
26,Sonora,29,Guaymas,6,2,4,1,1,4,1,0,0,15.8,12,16.75,0,6
26,Sonora,29,Guaymas,20,8,12,4,16,0,2,1,0,6.75,7,6.56,1,19
26,Sonora,29,Guaymas,14,7,7,0,14,0,1.71,2,1,13.29,14.43,12.14,5,9
26,Sonora,29,Guaymas,69,37,32,22,41,6,2.33,15,0,5.94,6.42,5.33,4,65
26,Sonora,29,Guaymas,41,19,22,14,25,2,2.86,3,0,6.26,6,6.47,20,21
26,Sonora,29,Guaymas,35,16,19,6,26,3,2.83,2,1,9.52,10.18,9.11,16,19
26,Sonora,29,Guaymas,6,3,3,1,5,0,1.33,0,0,14,13.5,14.33,1,5
26,Sonora,30,Hermosillo,936263,468773,467490,220771,646237,67282,1.91,41409,13824,11.3,11.33,11.26,166919,766406
26,Sonora,30,Hermosillo,855563,431621,423942,198533,593620,62597,1.87,37201,12719,11.62,11.61,11.64,141866,711956
26,Sonora,30,Hermosillo,312,150,162,71,202,39,2.24,22,5,7.99,8.3,7.72,134,178
26,Sonora,30,Hermosillo,6,3,3,1,5,0,0.67,0,0,10,10,10,0,6
26,Sonora,30,Hermosillo,5,2,3,0,5,0,3,0,0,4.8,3.5,5.67,0,5
26,Sonora,30,Hermosillo,23,5,18,8,15,0,3.25,1,0,4.53,3.75,4.82,10,13
